transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,beverage_type,package,size_ml,caffeine_mg,sugar_g,is_sugar_free,is_alcoholic_flag,unit_price,unit_cost,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1413709-16744,2024-06-23,S0103,Central,St. Louis,InStore,VendorD,1413709,9,GiftCard,V00188,SKU-V00188-9F0B,Beverages,3,1,15,34.7,1,Still Water,Water,Can,1000,68,0,1,0,1.88,1.36,13,0,1.6,4.8,4.08,0.72
T1596452-16745,2024-12-16,S0100,Central,St. Louis,Online,RegionalFoods,1596452,6,Credit,V00178,SKU-V00178-EI4D,Beverages,4,0,0,10.5,0,Latte Bottle,Soda,Bottle,500,101,14,0,0,5.14,2.79,12,1,5.14,20.56,11.16,9.4
T1232845-16746,2024-08-20,S0043,Central,Nashville,Pickup,VendorD,1232845,9,Credit,V00096,SKU-V00096-I21F,Beverages,2,0,0,21.3,0,Kombucha,Sports,Can,2000,0,25,0,0,1.14,0.8,17,0,1.14,2.28,1.6,0.68
T1651016-16747,2024-08-09,S0098,Central,Nashville,InStore,VendorD,1651016,5,Cash,V00167,SKU-V00167-ADQK,Beverages,3,1,5,-10.9,0,Energy Drink,Tea,Can,500,110,8,0,0,4.66,3.28,23,0,4.43,13.29,9.84,3.45
T1801447-16748,2024-10-27,S0056,West,Phoenix,InStore,VendorA,1801447,9,Credit,V00089,SKU-V00089-KOZ9,Beverages,3,0,0,23.7,1,Cold Brew,Sports,Can,1500,226,31,0,0,8.74,5.5,11,0,8.74,26.22,16.5,9.72
T1813675-16749,2024-10-31,S0059,North,Detroit,InStore,VendorC,1813675,3,MobilePay,V00146,SKU-V00146-PFGL,Beverages,5,0,0,2.6,0,Lemonade,Coffee,Can,1000,10,37,0,0,4.16,2.36,11,0,4.16,20.8,11.8,9.0
T1070611-16750,2024-05-04,S0096,North,Detroit,Pickup,NationalSupply,1070611,8,Credit,V00129,SKU-V00129-WFJ9,Beverages,4,0,0,20.9,1,Kombucha,Soda,Carton,500,0,0,1,0,5.21,2.66,17,0,5.21,20.84,10.64,10.2
T1164695-16751,2024-06-16,S0041,East,Baltimore,InStore,VendorB,1164695,6,Cash,V00213,SKU-V00213-XS6O,Beverages,6,0,0,2.2,1,Tonic Water,Juice,Bottle,500,45,13,0,0,5.73,3.21,23,0,5.73,34.38,19.26,15.12
T1715008-16752,2024-08-07,S0064,South,Charlotte,Online,RegionalFoods,1715008,13,Credit,V00217,SKU-V00217-HB04,Beverages,3,1,10,18.5,0,Latte Bottle,Sports,Multi-pack,2000,0,31,0,0,2.71,1.97,21,0,2.44,7.32,5.91,1.41
T1433636-16753,2024-06-11,S0029,East,Boston,Pickup,VendorB,1433636,9,Credit,V00054,SKU-V00054-6K2E,Beverages,4,0,0,7.7,0,Sparkling Water,Juice,Can,500,0,64,0,0,1.77,1.06,19,0,1.77,7.08,4.24,2.84
T1022307-16754,2024-12-02,S0084,East,Pittsburgh,InStore,LocalCoop,1022307,6,Credit,V00055,SKU-V00055-VAG4,Beverages,3,0,0,3.4,0,Juice,Water,Bottle,500,67,18,0,0,5.06,3.38,18,0,5.06,15.18,10.14,5.04
T1887748-16755,2024-02-10,S0094,South,Atlanta,Pickup,VendorA,1887748,11,Credit,V00065,SKU-V00065-PY1J,Beverages,2,1,15,13.4,1,Energy Drink,Water,Multi-pack,355,106,8,0,0,4.68,3.2,8,0,3.98,7.96,6.4,1.56
T1261184-16756,2024-06-08,S0028,East,Philadelphia,Online,VendorD,1261184,6,Debit,V00197,SKU-V00197-CKBP,Beverages,1,0,0,11.5,1,Still Water,Functional,Bottle,473,20,13,0,0,10.55,7.88,19,0,10.55,10.55,7.88,2.67
T1615041-16757,2024-07-29,S0116,East,Boston,Online,VendorA,1615041,4,Credit,V00211,SKU-V00211-40NH,Beverages,3,1,30,1.3,0,Iced Tea,Coffee,Can,1000,60,32,0,0,1.54,1.03,7,0,1.08,3.24,3.09,0.15
T1519990-16758,2024-01-12,S0054,North,Detroit,InStore,LocalCoop,1519990,13,GiftCard,V00085,SKU-V00085-KNPH,Beverages,3,0,0,6.3,0,Tonic Water,Energy,Carton,2000,8,35,0,0,1.72,1.28,10,0,1.72,5.16,3.84,1.32
T1004736-16759,2024-02-16,S0117,South,Orlando,InStore,VendorA,1004736,5,MobilePay,V00089,SKU-V00089-KOZ9,Beverages,3,0,0,2.1,0,Sparkling Water,Water,Can,355,0,0,1,0,4.05,2.52,22,0,4.05,12.15,7.56,4.59
T1028550-16760,2024-05-12,S0049,South, ATLANTA ,InStore,VendorB,1028550,7,Credit,V00137,SKU-V00137-MMEB,Beverages,1,1,15,3.9,1,Latte Bottle,Tea,Can,355,86,51,0,0,1.34,1.0,5,0,1.14,1.14,1.0,0.14
T1881394-16761,2024-02-04,S0021,North,Columbus,Pickup,LocalCoop,1881394,9,Cash,V00084, sku-v00084-u9lc ,Beverages,7,1,10,23.5,1,Orange Soda,Soda,Can,330,0,38,0,0,2.44,1.31,19,0,2.2,15.4,9.17,6.23
T1629066-16762,2024-01-06,S0040,North,Milwaukee,InStore,VendorC,1629066,9,GiftCard,V00073,SKU-V00073-EIER,Beverages,2,0,0,0.2,1,Juice,Energy,Bottle,355,0,30,0,0,4.29,3.05,5,0,4.29,8.58,6.1,2.48
T1009590-16763,2024-08-07,S0098,North,Columbus,InStore,NationalSupply,1009590,11,Credit,V00001,SKU-V00001-OE7V,Beverages,2,0,0,0.9,0,Tonic Water,Soda,Multi-pack,330,91,10,0,0,8.33,4.24,11,1,8.33,16.66,8.48,8.18
T1215142-16764,2024-11-04,S0017,North,Chicago,Online,RegionalFoods,1215142,8,Debit,V00048,SKU-V00048-7OI3,Beverages,3,0,0,3.2,0,Ginger Ale,Sports,Can,330,0,26,0,0,2.62,2.04,14,0,2.62,7.86,6.12,1.74
T1547113-16765,2024-02-21,S0001,South,Atlanta,Online,VendorB,1547113,8,GiftCard,V00191,SKU-V00191-GQ6F,Beverages,3,1,10,-0.1,0,Sparkling Water,Sports,Can,750,0,29,0,0,4.94,3.51,11,0,4.45,13.35,10.53,2.82
T1057119-16766,2024-05-19,S0032,North,Minneapolis,Pickup,VendorA,1057119,11,MobilePay,V00033,SKU-V00033-ZC4B,Beverages,3,1,30,4.2,1,Iced Tea,Tea,Can,250,14,39,0,0,6.55,4.62,15,0,4.58,13.74,13.86,-0.12
T1902538-16767,2024-02-04,S0039,North,Minneapolis,Online,NationalSupply,1902538,5,Credit,V00111,SKU-V00111-K6GF,Beverages,3,0,0,20.4,1,Kombucha,Tea,Bottle,500,221,40,0,0,6.52,3.61,15,0,6.52,19.56,10.83,8.73
T1151237-16768,2024-09-10,S0075,South,Dallas,Delivery,VendorB,1151237,8,Credit,V00148,SKU-V00148-O65Z,Beverages,1,0,0,23.7,0,Latte Bottle,Soda,Can,500,0,13,0,0,7.53,5.2,6,0,7.53,7.53,5.2,2.33
T1014467-16769,2024-03-26,S0003,East,Boston,InStore,RegionalFoods,1014467,6,Cash,V00242,SKU-V00242-3XLU,Beverages,2,0,0,19.0,0,Still Water,Tea,Bottle,355,22,17,0,0,7.94,4.23,17,0,7.94,15.88,8.46,7.42
T1363938-16770,2024-08-13,S0048,West,Los Angeles,InStore,LocalCoop,1363938,8,Debit,V00098,SKU-V00098-FFLK,Beverages,2,0,0,24.2,0,Orange Soda,Coffee,Bottle,500,0,0,1,0,7.09,5.49,12,0,7.09,14.18,10.98,3.2
T1416891-16771,2024-04-30,S0042,East,Philadelphia,InStore,VendorB,1416891,13,Credit,V00148,SKU-V00148-O65Z,Beverages,4,0,0,11.9,0,Sparkling Water,Sports,Bottle,355,15,42,0,0,2.16,1.65,22,0,2.16,8.64,6.6,2.04
T1109158-16772,2024-02-02,S0060,North,Chicago,InStore,RegionalFoods,1109158,9,Debit,V00143, sku-v00143-vame ,Beverages,1,0,0,24.1,0,Ginger Ale,Juice,Bottle,2000,64,39,0,0,0.85,0.54,11,0,0.85,0.85,0.54,0.31
T1306969-16773,2024-06-05,S0065,South,Houston,Pickup,VendorD,1306969,7,Credit,V00108,SKU-V00108-ZA5I,Beverages,2,0,0,4.1,0,Latte Bottle,Juice,Bottle,1000,0,44,0,0,1.04,0.73,7,0,1.04,2.08,1.46,0.62
T1475559-16774,2024-11-17,S0048,North,Minneapolis,InStore,LocalCoop,1475559,9,Credit,V00036,SKU-V00036-33MJ,Beverages,5,0,0,13.5,1,Iced Tea,Functional,Can,330,79,0,1,0,6.81,4.88,17,0,6.81,34.05,24.4,9.65
T1903177-16775,2024-05-20,S0067,East,Philadelphia,Online,RegionalFoods,1903177,8,Credit,V00101,SKU-V00101-H1MS,Beverages,3,0,0,21.7,0,Kombucha,Soda,Bottle,330,49,19,0,0,7.51,3.86,16,0,7.51,22.53,11.58,10.95
T1710584-16776,2024-03-11,S0102,North,Milwaukee,Online,VendorC,1710584,4,MobilePay,V00218,SKU-V00218-WSJR,Beverages,4,0,0,6.6,0,Lemonade,Energy,Multi-pack,1500,90,0,1,0,7.38,5.12,9,0,7.38,29.52,20.48,9.04
T1207855-16777,2024-02-18,S0070,Central,Cleveland,Online,VendorB,1207855,7,Credit,V00013,SKU-V00013-UQ5E,Beverages,3,0,0,9.7,1,Cola,Tea,Can,2000,0,44,0,0,6.41,3.34,16,0,6.41,19.23,10.02,9.21
T1026109-16778,2024-08-20,S0115,East,Baltimore,InStore,RegionalFoods,1026109,4,Credit,V00075,SKU-V00075-P90V,Beverages,3,0,0,5.2,0,Tonic Water,Tea,Can,473,65,32,0,0,3.79,2.51,14,0,3.79,11.37,7.53,3.84
T1210067-16779,2024-05-08,S0074,West,San Diego,Pickup,LocalCoop,1210067,4,Debit,V00244,SKU-V00244-Y08K,Beverages,4,0,0,7.0,0,Sports Drink,Soda,Multi-pack,500,45,29,0,0,5.57,3.19,18,0,5.57,22.28,12.76,9.52
T1208882-16780,2024-08-18,S0109,Central,St. Louis,InStore,NationalSupply,1208882,7,Credit,V00257,SKU-V00257-YIL5,Beverages,3,0,0,25.1,1,Lemonade,Soda,Bottle,330,0,0,1,0,7.73,4.96,11,0,7.73,23.19,14.88,8.31
T1572033-16781,2024-07-23,S0076,North,Minneapolis,Pickup,VendorB,1572033,4,Cash,V00088,SKU-V00088-LV6Q,Beverages,3,0,0,21.8,0,Juice,Water,Can,355,48,0,1,0,5.96,4.54,16,0,5.96,17.88,13.62,4.26
T1295124-16782,2024-03-30,S0053,East,Philadelphia,InStore,VendorB,1295124,7,Cash,V00067,SKU-V00067-L30Q,Beverages,2,0,0,16.8,1,Sports Drink,Tea,Multi-pack,500,4,53,0,0,3.02,1.94,10,0,3.02,6.04,3.88,2.16
T1516771-16783,2024-06-18,S0043,East,Philadelphia,InStore,NationalSupply,1516771,4,Cash,V00085,SKU-V00085-KNPH,Beverages,3,0,0,5.0,0,Tonic Water,Energy,Bottle,330,93,30,0,0,4.55,2.45,18,0,4.55,13.65,7.35,6.3
T1809301-16784,2024-04-26,S0018,South,Dallas,InStore,VendorB,1809301,6,Debit,V00078,SKU-V00078-G2W7,Beverages,2,1,25,2.3,0,Lemonade,Juice,Multi-pack,330,155,0,1,0,7.57,4.29,11,0,5.68,11.36,8.58,2.78
T1161626-16785,2024-01-19,S0044,East,Boston,InStore,VendorC,1161626,5,Debit,V00089,SKU-V00089-KOZ9,Beverages,1,1,25,3.7,0,Orange Soda,Energy,Bottle,2000,81,32,0,0,8.02,5.36,19,0,6.02,6.02,5.36,0.66
T1119662-16786,2024-02-17,S0091,Central,St. Louis,InStore,VendorA,1119662,10,Credit,V00198,SKU-V00198-T1HA,Beverages,3,0,0,18.5,1,Tonic Water,Soda,Can,355,0,12,0,0,6.09,3.18,9,0,6.09,18.27,9.54,8.73
T1254810-16787,2024-08-07,S0091,Central,Nashville,Online,NationalSupply,1254810,8,Credit,V00119,SKU-V00119-8A87,Beverages,2,1,30,3.5,0,Juice,Juice,Can,500,31,17,0,0,4.47,3.0,15,0,3.13,6.26,6.0,0.26
T1454334-16788,2024-07-27,S0042,North,Columbus,InStore,RegionalFoods,1454334,8,Credit,V00238,SKU-V00238-EMVO,Beverages,5,1,5,9.8,1,Iced Tea,Coffee,Can,355,13,0,1,0,7.0,3.81,15,0,6.65,33.25,19.05,14.2
T1180674-16789,2024-05-30,S0004,South,Charlotte,InStore,VendorD,1180674,13,Credit,V00091,SKU-V00091-R181,Beverages,4,0,0,1.4,0,Latte Bottle,Soda,Bottle,330,143,35,0,0,8.08,6.0,11,0,8.08,32.32,24.0,8.32
T1886168-16790,2024-06-28,S0100,Central,Nashville,Pickup,LocalCoop,1886168,9,Credit,V00193,SKU-V00193-3INE,Beverages,5,1,5,1.6,0,Cold Brew,Coffee,Multi-pack,2000,17,26,0,0,7.17,4.18,14,1,6.81,34.05,20.9,13.15
T1036424-16791,2024-04-01,S0112,South,Atlanta,Online,VendorA,1036424,6,Debit,V00099,SKU-V00099-RHPN,Beverages,4,1,15,10.9,0,Ginger Ale,Water,Can,591,108,0,1,0,4.28,2.93,17,0,3.64,14.56,11.72,2.84
T1916140-16792,2024-01-03,S0011,West,Los Angeles,InStore,RegionalFoods,1916140,8,Debit,V00155,SKU-V00155-436L,Beverages,4,1,5,12.0,0,Juice,Coffee,Bottle,500,31,25,0,0,8.81,4.49,27,0,8.37,33.48,17.96,15.52
T1453066-16793,2024-08-04,S0114,West,Los Angeles,InStore,VendorA,1453066,6,Cash,V00202,SKU-V00202-OA0K,Beverages,2,1,25,12.3,1,Iced Tea,Juice,Bottle,2000,31,22,0,0,1.28,0.82,14,0,0.96,1.92,1.64,0.28
T1860945-16794,2024-05-09,S0102,North,Columbus,Online,VendorC,1860945,10,Debit,V00208,SKU-V00208-QQ5P,Beverages,4,1,10,19.4,0,Cola,Juice,Can,330,44,22,0,0,5.76,4.28,14,0,5.18,20.72,17.12,3.6
T1133328-16795,2024-06-25,S0025,East,Boston,InStore,VendorA,1133328,11,Credit,V00124,SKU-V00124-9URE,Beverages,3,0,0,-0.4,0,Energy Drink,Soda,Bottle,355,15,25,0,0,2.35,1.55,13,0,2.35,7.05,4.65,2.4
T1644608-16796,2024-08-14,S0119,Central,St. Louis,Delivery,VendorA,1644608,5,MobilePay,V00226,SKU-V00052-JUNT,Beverages,2,0,0,7.3,0,Ginger Ale,Juice,Carton,2000,37,13,0,0,4.53,3.43,14,0,4.53,9.06,6.86,2.2
T1133566-16797,2024-02-21,S0105,North,Milwaukee,Delivery,RegionalFoods,1133566,12,GiftCard,V00228,SKU-V00228-CNJM,Beverages,4,0,0,22.7,0,Tonic Water,Soda,Can,500,100,44,0,0,7.37,3.78,13,0,7.37,29.48,15.12,14.36
T1192379-16798,2024-10-29,S0080,South,Charlotte,Online,NationalSupply,1192379,9,Debit,V00240,SKU-V00240-HM2Y,Beverages,3,0,0,20.9,0,Energy Drink,Sports,Bottle,500,56,0,1,0,1.59,0.84,19,2,1.59,4.77,2.52,2.25
T1502112-16799,2024-01-17,S0062,South,Orlando,InStore,VendorD,1502112,7,Debit,V00057,SKU-V00057-PK2R,Beverages,1,0,0,17.4,0,Ginger Ale,Coffee,Multi-pack,1000,74,20,0,0,10.55,6.36,14,0,10.55,10.55,6.36,4.19
T1243383-16800,2024-12-16,S0075,West,San Diego,InStore,VendorB,1243383,6,Credit,V00138,SKU-V00138-WAL1,Beverages,4,0,0,19.2,0,Energy Drink,Tea,Multi-pack,330,1,21,0,0,3.41,2.47,14,0,3.41,13.64,9.88,3.76
T1247189-16801,2024-02-14,S0035,East,New York,Delivery,LocalCoop,1247189,7,Cash,V00171,SKU-V00171-CV2Y,Beverages,3,1,5,2.1,0,Cold Brew,Juice,Bottle,1500,57,0,1,0,7.72,4.57,15,0,7.33,21.99,13.71,8.28
T1220294-16802,2024-04-22,S0049,Central,Kansas City,Pickup,VendorA,1220294,8,Credit,V00053,SKU-V00053-QFCR,Beverages,3,0,0,13.1,0,Juice,Soda,Bottle,2000,37,10,0,0,7.46,4.09,16,0,7.46,22.38,12.27,10.11
T1396757-16803,2024-08-19,S0050,South,Orlando,Online,RegionalFoods,1396757,6,Credit,V00010,SKU-V00010-BJF9,Beverages,2,0,0,8.6,0,Orange Soda,Sports,Bottle,750,63,20,0,0,4.39,2.35,11,1,4.39,8.78,4.7,4.08
T1343786-16804,2024-01-26,S0084,South,Atlanta,Online,VendorA,1343786,5,Credit,V00033,SKU-V00033-ZC4B,Beverages,2,0,0,21.4,0,Orange Soda,Functional,Can,355,68,21,0,0,7.93,5.87,15,0,7.93,15.86,11.74,4.12
T1387763-16805,2024-04-18,S0091,North,Chicago,InStore,RegionalFoods,1387763,9,Credit,V00126,SKU-V00126-G00O,Beverages,5,1,20,13.3,0,Tonic Water,Soda,Bottle,330,25,0,1,0,2.0,1.29,22,0,1.6,8.0,6.45,1.55
T1244910-16806,2024-03-25,S0042,North,Detroit,InStore,VendorC,1244910,10,Credit,V00167,SKU-V00167-ADQK,Beverages,2,0,0,1.5,0,Cold Brew,Soda,Bottle,2000,166,33,0,0,2.77,1.58,10,1,2.77,5.54,3.16,2.38
T1055639-16807,2024-05-03,S0107,East,Baltimore,InStore,VendorD,1055639,7,GiftCard,V00160,SKU-V00160-LM4X,Beverages,3,0,0,23.1,0,Sparkling Water,Tea,Bottle,1000,60,31,0,0,3.79,2.12,16,0,3.79,11.37,6.36,5.01
T1896730-16808,2024-09-10,S0106,Central,Nashville,InStore,NationalSupply,1896730,6,Credit,V00009,SKU-V00009-QXPP,Beverages,2,1,5,17.1,0,Sports Drink,Soda,Bottle,591,84,48,0,0,5.84,3.11,18,0,5.55,11.1,6.22,4.88
T1477657-16809,2024-11-06,S0029,East,Boston,InStore,VendorD,1477657,10,Cash,V00089,SKU-V00089-KOZ9,Beverages,4,0,0,4.5,0,Energy Drink,Energy,Multi-pack,2000,33,8,0,0,4.15,2.57,11,0,4.15,16.6,10.28,6.32
T1392678-16810,2024-01-02,S0068,South,Houston,Pickup,RegionalFoods,1392678,11,Credit,V00095,SKU-V00095-5EB8,Beverages,3,1,15,12.0,0,Sparkling Water,Coffee,Bottle,500,0,19,0,0,1.26,0.9,18,0,1.07,3.21,2.7,0.51
T1268318-16811,2024-07-07,S0058,North,Minneapolis,InStore,RegionalFoods,1268318,4,Credit,V00013,SKU-V00013-UQ5E,Beverages,4,0,0,-1.0,1,Ginger Ale,Juice,Bottle,1000,43,7,0,0,1.84,1.07,18,1,1.84,7.36,4.28,3.08
T1862638-16812,2024-12-23,S0109,East,New York,Online,VendorD,1862638,6,Credit,V00180,SKU-V00180-S41X,Beverages,2,0,0,-3.7,0,Cola,Soda,Bottle,500,10,32,0,0,1.02,0.68,19,0,1.02,2.04,1.36,0.68
T1569823-16813,2024-11-26,S0048,East,Baltimore,InStore,LocalCoop,1569823,7,Cash,V00227,SKU-V00227-07R6,Beverages,4,0,0,5.0,0,Cold Brew,Juice,Multi-pack,355,32,24,0,0,3.13,2.38,14,1,3.13,12.52,9.52,3.0
T1558265-16814,2024-07-19,S0075,North,Chicago,InStore,VendorC,1558265,8,Debit,V00188,SKU-V00188-9F0B,Beverages,2,1,15,14.0,0,Tonic Water,Soda,Multi-pack,355,0,14,0,0,8.21,5.08,14,0,6.98,13.96,10.16,3.8
T1662752-16815,2024-05-31,S0085,South,Orlando,InStore,VendorB,1662752,9,Debit,V00021,SKU-V00021-92NZ,Beverages,3,0,0,20.8,0,Juice,Juice,Can,355,46,27,0,0,2.86,1.48,13,0,2.86,8.58,4.44,4.14
T1903261-16816,2024-09-29,S0055,South,Dallas,Pickup,VendorB,1903261,12,Cash,V00253,SKU-V00253-MNNZ,Beverages,3,0,0,4.5,1,Energy Drink,Soda,Carton,1500,140,3,0,0,4.39,2.64,25,1,4.39,13.17,7.92,5.25
T1875303-16817,2024-04-22,S0048,East,Boston,InStore,VendorA,1875303,8,MobilePay,V00018,SKU-V00018-B1WB,Beverages,1,1,30,-10.3,0,Kombucha,Tea,Bottle,591,119,26,0,0,3.46,2.41,18,0,2.42,2.42,2.41,0.01
T1213584-16818,2024-01-02,S0051,South,Atlanta,Pickup,VendorC,1213584,8,Cash,V00132,SKU-V00132-LWYI,Beverages,1,0,0,18.6,0,Orange Soda,Water,Bottle,355,102,35,0,0,7.21,3.95,12,0,7.21,7.21,3.95,3.26
T1571496-16819,2024-01-09,S0011,South,Houston,InStore,VendorC,1571496,10,Debit,V00243,SKU-V00243-8AK3,Beverages,3,0,0,-0.3,0,Orange Soda,Coffee,Can,250,55,26,0,0,4.32,2.49,17,0,4.32,12.96,7.47,5.49
T1171730-16820,2024-06-18,S0024,East,New York,InStore,NationalSupply,1171730,7,Credit,V00181,SKU-V00181-X2U4,Beverages,2,0,0,2.0,0,Orange Soda,Water,Bottle,500,38,0,1,0,2.71,1.82,15,1,2.71,5.42,3.64,1.78
T1352363-16821,2024-08-30,S0064,South,Orlando,InStore,VendorA,1352363,10,Debit,V00023,SKU-V00023-D9N9,Beverages,1,0,0,8.7,0,Sports Drink,Coffee,Bottle,500,36,45,0,0,7.96,4.55,12,0,7.96,7.96,4.55,3.41
T1770377-16822,2024-02-23,S0017,Central,Kansas City,Online,NationalSupply,1770377,7,Credit,V00081,SKU-V00081-IBPP,Beverages,4,0,0,15.8,0,Lemonade,Coffee,Multi-pack,330,44,33,0,0,8.88,5.63,6,1,8.88,35.52,22.52,13.0
T1079370-16823,2024-04-27,S0058,South,Dallas,InStore,VendorD,1079370,8,MobilePay,V00072,SKU-V00072-81JN,Beverages,5,0,0,7.5,1,Tonic Water,Tea,Bottle,330,0,0,1,0,8.27,4.78,18,0,8.27,41.35,23.9,17.45
T1660134-16824,2024-06-03,S0019,South,Dallas,Delivery,VendorA,1660134,6,GiftCard,V00029,SKU-V00029-F1QV,Beverages,5,0,0,13.9,0,Energy Drink,Energy,Carton,2000,0,16,0,0,3.37,2.13,14,1,3.37,16.85,10.65,6.2
T1449434-16825,2024-07-17,S0085,North,Detroit,Delivery,VendorD,1449434,3,Cash,V00240,SKU-V00240-HM2Y,Beverages,6,0,0,18.4,0,Sports Drink,Energy,Carton,355,40,3,0,0,7.61,5.61,20,0,7.61,45.66,33.66,12.0
T1047967-16826,2024-01-28,S0048,North,Columbus,InStore,RegionalFoods,1047967,7,Cash,V00068,SKU-V00008-1CLX,Beverages,6,0,0,-5.5,1,Iced Tea,Energy,Can,750,135,0,1,0,7.85,5.81,15,0,7.85,47.1,34.86,12.24
T1600577-16827,2024-10-21,S0056,North,Detroit,Online,LocalCoop,1600577,4,Credit,V00108,SKU-V00108-ZA5I,Beverages,3,0,0,-5.4,0,Latte Bottle,Tea,Bottle,330,0,0,1,0,0.74,0.45,10,0,0.74,2.22,1.35,0.87
T1449011-16828,2024-08-14,S0036,East,New York,InStore,RegionalFoods,1449011,6,Credit,V00223,SKU-V00223-7GKE,Beverages,4,0,0,10.8,0,Lemonade,Soda,Bottle,591,0,14,0,0,5.51,4.09,20,0,5.51,22.04,16.36,5.68
T1772399-16829,2024-05-09,S0047,North,Minneapolis,Online,VendorB,1772399,5,Debit,V00026,SKU-V00026-E20F,Beverages,3,0,0,8.3,0,Still Water,Soda,Bottle,1000,59,16,0,0,8.88,6.27,17,0,8.88,26.64,18.81,7.83
T1724580-16830,2024-11-24,S0063,South,Charlotte,InStore,VendorD,1724580,7,Credit,V00114,SKU-V00114-JWWS,Beverages,7,0,0,1.0,1,Tonic Water,Functional,Bottle,750,154,0,1,0,9.84,,12,0,9.84,68.88,44.8,24.08
T1385635-16831,2024-06-16,S0091,South,Houston,Delivery,LocalCoop,1385635,11,Credit,V00052,SKU-V00052-JUNT,Beverages,4,0,0,28.3,1,Orange Soda,Tea,Can,1000,114,17,0,0,3.54,2.52,14,0,3.54,14.16,10.08,4.08
T1630327-16832,2024-06-30,S0072,East,Pittsburgh,Online,NationalSupply,1630327,11,MobilePay,V00204,SKU-V00204-1LO2,Beverages,6,0,0,31.4,1,Cola,Juice,Carton,330,0,26,0,0,5.93,4.59,25,0,5.93,35.58,27.54,8.04
T1045454-16833,2024-01-19,S0041,South,Houston,InStore,VendorA,1045454,3,Debit,V00018,SKU-V00018-B1WB,Beverages,2,0,0,9.1,0,Still Water,Energy,Multi-pack,1000,46,20,0,0,9.72,6.32,18,0,9.72,19.44,12.64,6.8
T1123905-16834,2024-08-11,S0022,South,Atlanta,InStore,NationalSupply,1123905,7,Debit,V00069,SKU-V00069-QM6V,Beverages,6,1,15,27.9,1,Juice,Water,Can,591,103,10,0,0,,1.18,25,3,1.34,8.04,7.08,0.96
T1024643-16835,2024-05-01,S0113,Central,Kansas City,InStore,VendorC,1024643,6,Credit,V00182,SKU-V00182-58Z3,Beverages,3,0,0,8.3,0,Cold Brew,Tea,Bottle,355,71,18,0,0,5.53,3.74,20,1,5.53,16.59,11.22,5.37
T1129263-16836,2024-10-04,S0019,West,San Jose,InStore,VendorC,1129263,10,Cash,V00004,SKU-V00004-D4X7,Beverages,2,0,0,18.2,0,Iced Tea,Water,Bottle,591,0,27,0,0,8.5,5.67,17,0,8.5,17.0,11.34,5.66
T1851454-16837,2024-04-11,S0090,North,Detroit,Online,LocalCoop,1851454,9,Credit,V00203,SKU-V00203-7C9A,Beverages,5,0,0,12.5,0,Ginger Ale,Water,Bottle,1000,63,45,0,0,6.71,3.67,22,0,6.71,33.55,18.35,15.2
T1664846-16838,2024-09-15,S0069,South,Charlotte,Online,VendorC,1664846,5,Credit,V00033,SKU-V00033-ZC4B,Beverages,2,0,0,4.9,1,Orange Soda,Coffee,Bottle,500,110,19,0,0,2.54,1.42,18,0,2.54,5.08,2.84,2.24
T1250306-16839,2024-01-21,S0050,South,Dallas,InStore,VendorA,1250306,4,Credit,V00167,SKU-V00167-ADQK,Beverages,4,1,25,12.3,1,Kombucha,Tea,Bottle,591,35,24,0,0,3.29,2.52,14,0,2.47,9.88,10.08,-0.2
T1578047-16840,2024-10-14,S0010,West,San Diego,InStore,VendorB,1578047,10,GiftCard,V00133,SKU-V00133-FSI0,Beverages,4,0,0,11.6,0,Still Water,Energy,Bottle,500,81,13,0,0,8.55,5.3,9,0,8.55,34.2,21.2,13.0
T1780593-16841,2024-12-07,S0051,Central,Cleveland,InStore,NationalSupply,1780593,4,GiftCard,V00101,SKU-V00101-H1MS,Beverages,3,0,0,10.8,1,Cola,Sports,Can,330,0,30,0,0,2.4,1.75,12,0,2.4,7.2,5.25,1.95
T1156572-16842,2024-10-23,S0023,West,San Diego,InStore,LocalCoop,1156572,6,Credit,V00085,SKU-V00085-KNPH,Beverages,2,0,0,20.7,0,Kombucha,Coffee,Bottle,355,57,37,0,0,7.46,5.43,14,0,7.46,14.92,10.86,4.06
T1568200-16843,2024-03-12,S0096,East,Philadelphia,InStore,VendorA,1568200,6,Cash,V00022,SKU-V00022-9I8C,Beverages,4,0,0,-3.8,0,Still Water,Soda,Bottle,1500,51,19,0,0,7.86,4.3,17,0,7.86,31.44,17.2,14.24
T1043487-16844,2024-03-15,S0086,South,Charlotte,InStore,VendorA,1043487,8,MobilePay,V00074,SKU-V00074-WXB7,Beverages,5,0,0,17.0,0,Energy Drink,Soda,Bottle,355,10,34,0,0,8.26,4.68,23,0,8.26,41.3,23.4,17.9
T1245742-16845,2024-09-16,S0069,South,Atlanta,InStore,LocalCoop,1245742,15,Cash,V00155,SKU-V00155-436L,Beverages,2,1,30,11.8,0,Still Water,Soda,Can,330,0,24,0,0,1.49,1.14,10,0,1.04,2.08,2.28,-0.2
