transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,flavor,pack_size,unit_price,unit_cost,is_gluten_free,is_artisan,bake_type,shelf_life_days,calories_per_unit,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1425324-13840,2024-03-28,S0036,West,San Jose,InStore,VendorA,1425324,6,Cash,B00129,SKU-B00129-PLBQ,Bakery,5,0,0,41.2,0,Focaccia,Blueberry,1,8.45,6.07,0,0,Vendor baked,2,353,14,1,8.45,42.25,30.35,11.9
T1942580-13841,2024-07-09,S0102,North,Detroit,InStore,VendorD,1942580,5,Cash,B00060,SKU-B00060-KN5H,Bakery,3,1,20,-3.3,0,Baguette,Vanilla,1,7.21,5.56,0,0,In-store baked,6,272,12,0,5.77,17.31,16.68,0.63
T1395350-13842,2024-02-19,S0032,South,Dallas,InStore,VendorD,1395350,6,Cash,B00195,SKU-B00195-MO67,Bakery,3,0,0,4.0,0,Brownie,Raspberry,1,9.29,6.77,0,0,In-store baked,2,304,12,0,9.29,27.87,20.31,7.56
T1530094-13843,2024-07-05,S0116,West,Phoenix,Pickup,VendorC,1530094,8,MobilePay,B00214,SKU-B00214-CP7C,Bakery,2,1,30,22.5,0,Donut,Strawberry,1,6.46,5.0,0,1,In-store baked,3,252,7,1,4.52,9.04,10.0,-0.96
T1500704-13844,2024-12-25,S0109,South,Houston,InStore,VendorC,1500704,5,GiftCard,B00172,SKU-B00034-Y8FY,Bakery,4,0,0,24.7,0,Bagel,Cheese,1,3.64,2.06,1,0,In-store baked,2,244,14,1,3.64,14.56,8.24,6.32
T1551912-13845,2024-10-24,S0111,Central,Kansas City,InStore,RegionalFoods,1551912,9,Credit,B00117,SKU-B00117-N3BP,Bakery,3,1,10,9.0,0,Tortilla Pack,Pumpkin,2,10.88,6.91,1,1,In-store baked,2,249,8,0,9.79,29.37,20.73,8.64
T1548564-13846,2024-09-25,S0035,South,Atlanta,Online,NationalSupply,1548564,4,Credit,B00193,SKU-B00193-FP0Y,Bakery,4,1,10,32.2,0,Donut,Almond,6,2.82,1.75,0,0,In-store baked,5,209,11,0,2.54,10.16,7.0,3.16
T1665528-13847,2024-10-05,S0091,South,Orlando,InStore,VendorB,1665528,7,Credit,B00148,SKU-B00148-J0RV,Bakery,4,0,0,2.6,1,Brownie,Chocolate,2,11.99,6.93,0,1,In-store baked,1,242,10,0,11.99,47.96,27.72,20.24
T1938923-13848,2024-04-13,S0051,West,San Jose,Online,RegionalFoods,1938923,6,Cash,B00115,SKU-B00115-M57Z,Bakery,4,1,20,6.3,1,Sourdough Loaf,Plain,1,13.85,8.03,0,1,In-store baked,2,91,10,0,11.08,44.32,32.12,12.2
T1920625-13849,2024-03-17,S0017,South,Charlotte,InStore,VendorB,1920625,7,Credit,B00050,SKU-B00050-7KKL,Bakery,3,1,5,3.4,1,Brownie,Plain,8,11.09,8.7,0,1,In-store baked,1,387,9,1,10.54,31.62,26.1,5.52
T1106825-13850,2024-08-03,S0107,Central,Denver,InStore,VendorD,1106825,9,Debit,B00019,SKU-B00019-LY3E,Bakery,4,0,0,15.9,1,Cupcake,Vanilla,1,8.8,5.31,0,0,Vendor baked,2,230,14,1,8.8,35.2,21.24,13.96
T1355306-13851,2024-11-06,S0030,West,San Jose,InStore,VendorA,1355306,4,Credit,B00090,SKU-B00090-FKEC,Bakery,3,0,0,20.5,0,Pita,Chocolate,2,10.0,6.48,0,0,In-store baked,2,359,8,0,10.0,30.0,19.44,10.56
T1527743-13852,2024-09-23,S0107,North,Columbus,InStore,NationalSupply,1527743,8,Debit,B00104,SKU-B00104-CR43,Bakery,2,0,0,20.8,0,Baguette,Strawberry,2,1.71,1.03,0,0,Vendor baked,3,209,11,0,1.71,3.42,2.06,1.36
T1826431-13853,2024-09-05,S0070,West,San Jose,InStore,VendorC,1826431,7,Credit,B00203,SKU-B00203-9W39,Bakery,2,0,0,14.4,0,Tortilla Pack,Strawberry,4,6.07,3.45,0,1,In-store baked,3,229,13,0,6.07,12.14,6.9,5.24
T1214859-13854,2024-07-27,S0117,South,Charlotte,InStore,VendorB,1214859,6,Credit,B00081,SKU-B00081-UV4I,Bakery,2,0,0,11.8,1,Muffin,Raspberry,8,13.31,7.75,0,1,Vendor baked,1,244,12,1,13.31,26.62,15.5,11.12
T1585604-13855,2024-11-03,S0084,North,Columbus,InStore,VendorC,1585604,8,Credit,B00203,SKU-B00203-9W39,Bakery,4,1,10,6.6,1,Baguette,Cinnamon,8,4.02,2.47,0,1,In-store baked,3,272,15,0,3.62,14.48,9.88,4.6
T1442969-13856,2024-01-19,S0044,Central,St. Louis,Pickup,LocalCoop,1442969,8,Credit,B00089,SKU-B00089-U6QH,Bakery,9,0,0,32.3,0,Croissant,Almond,1,4.34,2.57,0,0,Vendor baked,3,228,19,0,4.34,39.06,23.13,15.93
T1737092-13857,2024-02-27,S0111,West,Los Angeles,Online,VendorA,1737092,12,Credit,B00206,SKU-B00206-HAPX,Bakery,2,0,0,20.1,0,Baguette,Vanilla,1,5.79,4.49,0,1,Vendor baked,1,159,9,0,5.79,11.58,8.98,2.6
T1544012-13858,2024-10-05,S0021,South,Atlanta,Online,NationalSupply,1544012,9,Cash,B00044,SKU-B00044-TTOO,Bakery,5,0,0,1.0,1,Sandwich Bread,Raspberry,4,7.41,4.58,0,0,Vendor baked,4,251,11,1,7.41,37.05,22.9,14.15
T1156324-13859,2024-03-10,S0114,West,San Diego,InStore,VendorA,1156324,4,Debit,B00055,SKU-B00055-DZ5S,Bakery,1,0,0,18.7,1,Focaccia,Lemon,4,6.57,5.12,0,1,Vendor baked,3,307,9,0,6.57,6.57,5.12,1.45
T1714716-13860,2024-01-23,S0067,West,Las Vegas,InStore,VendorA,1714716,6,Credit,B00115,SKU-B00115-M57Z,Bakery,1,0,0,5.1,0,Donut,Blueberry,6,1.98,1.25,0,0,In-store baked,2,250,11,2,1.98,1.98,1.25,0.73
T1763317-13861,2024-03-04,S0102,South,Atlanta,InStore,RegionalFoods,1763317,3,Credit,B00173,SKU-B00173-N4BR,Bakery,3,1,20,19.3,0,Brownie,Strawberry,6,5.75,4.56,0,1,Vendor baked,2,392,9,0,4.6,13.8,13.68,0.12
T1603151-13862,2024-01-02,S0064,North,Detroit,InStore,VendorA,1603151,6,Debit,B00005,SKU-B00005-6PPI,Bakery,2,0,0,12.3,0,Brioche,Almond,8,9.93,7.08,0,0,In-store baked,4,211,10,0,9.93,19.86,14.16,5.7
T1732599-13863,2024-11-09,S0119,North,Columbus,InStore,LocalCoop,1732599,7,Debit,B00142,SKU-B00142-PFGR,Bakery,1,0,0,24.9,1,Tortilla Pack,Cheese,2,4.26,3.05,0,0,Vendor baked,6,139,9,0,4.26,4.26,3.05,1.21
T1404210-13864,2024-04-22,S0060,West,Los Angeles,InStore,LocalCoop,1404210,11,Debit,B00049,SKU-B00090-FKEC,Bakery,3,0,0,-12.8,0,Bagel,Almond,1,10.78,6.19,0,0,Vendor baked,5,229,10,0,10.78,32.34,18.57,13.77
T1433662-13865,2024-01-12,S0092,South,Charlotte,Online,VendorA,1433662,6,MobilePay,B00037,SKU-B00003-11S0,Bakery,8,0,0,7.0,0,Brioche,Chocolate,2,5.64,4.3,0,0,In-store baked,3,167,14,1,5.64,45.12,34.4,10.72
T1757435-13866,2024-01-29,S0052,East,Boston,InStore,NationalSupply,1757435,4,Credit,B00123,SKU-B00123-G1QY,Bakery,6,0,0,12.2,0,Brioche,Pumpkin,12,2.43,1.34,0,0,Vendor baked,6,424,12,1,2.43,14.58,8.04,6.54
T1604852-13867,2024-09-09,S0022,North,Chicago,InStore,NationalSupply,1604852,7,Debit,B00143,SKU-B00143-QDR5,Bakery,1,0,0,26.0,0,Brownie,Lemon,1,2.03,1.52,0,1,Vendor baked,2,446,7,1,2.03,2.03,1.52,0.51
T1917723-13868,2024-03-04,S0004,West,Los Angeles,Pickup,VendorB,1917723,8,Cash,B00060,SKU-B00060-KN5H,Bakery,2,0,0,2.3,0,Cake Slice,Maple,6,7.94,6.32,0,0,In-store baked,5,290,9,0,7.94,15.88,12.64,3.24
T1316954-13869,2024-01-04,S0073,Central,Cleveland,Pickup,VendorB,1316954,6,Credit,B00175,SKU-B00175-HZB1,Bakery,3,0,0,12.4,0,Sandwich Bread,Cheese,4,10.0,7.56,0,0,In-store baked,5,228,10,0,10.0,30.0,22.68,7.32
T1540719-13870,2024-02-17,S0034,East, NEW YORK ,InStore,LocalCoop,1540719,8,GiftCard,B00040,SKU-B00040-C2LS,Bakery,1,1,30,3.2,1,Cinnamon Roll,Vanilla,4,8.2,5.6,0,0,Vendor baked,4,382,6,0,5.74,5.74,5.6,0.14
T1538253-13871,2024-12-08,S0092,South,Houston,InStore,RegionalFoods,1538253,14,Credit,B00097,SKU-B00097-VUM6,Bakery,4,1,5,16.0,1,Cinnamon Roll,Almond,4,3.21,2.28,0,0,In-store baked,4,228,11,0,3.05,12.2,9.12,3.08
T1524922-13872,2024-01-24,S0058,South,Dallas,InStore,NationalSupply,1524922,11,MobilePay,B00111,SKU-B00111-PDJ5,Bakery,4,0,0,11.6,0,Baguette,Maple,6,9.68,6.47,0,0,Vendor baked,4,178,9,0,9.68,38.72,25.88,12.84
T1212750-13873,2024-11-20,S0072,South,Charlotte,InStore,NationalSupply,1212750,8,Cash,B00204,SKU-B00204-LIMK,Bakery,4,0,0,3.4,0,Cake Slice,Pumpkin,2,8.26,5.85,0,1,Vendor baked,3,267,14,0,8.26,33.04,23.4,9.64
T1660832-13874,2024-04-20,S0034,North,Columbus,InStore,VendorC,1660832,9,Cash,B00199,SKU-B00199-KMCI,Bakery,2,0,0,18.5,1,Brownie,Blueberry,1,7.51,5.71,1,0,In-store baked,4,297,12,1,7.51,15.02,11.42,3.6
T1282176-13875,2024-07-31,S0070,East,Philadelphia,Pickup,LocalCoop,1282176,6,MobilePay,B00171,SKU-B00171-I2GS,Bakery,5,0,0,2.1,0,Donut,Almond,6,7.43,4.84,0,0,In-store baked,5,303,12,1,7.43,37.15,24.2,12.95
T1067651-13876,2024-02-03,S0001,North,Minneapolis,Pickup,VendorD,1067651,7,Cash,B00086,SKU-B00065-L31I,Bakery,4,1,10,32.8,1,Cinnamon Roll,Blueberry,1,11.48,7.58,0,0,In-store baked,6,324,13,0,10.33,41.32,30.32,11.0
T1171360-13877,2024-04-14,S0029,South,Orlando,InStore,LocalCoop,1171360,5,MobilePay,B00178,SKU-B00178-YD1E,Bakery,2,0,0,25.3,1,Tortilla Pack,Blueberry,2,8.93,6.23,0,0,In-store baked,6,233,7,0,8.93,17.86,12.46,5.4
T1190305-13878,2024-06-23,S0049,South,Charlotte,InStore,VendorA,1190305,5,GiftCard,B00115,SKU-B00115-M57Z,Bakery,2,0,0,6.9,1,Muffin,Chocolate,1,10.43,7.95,0,0,In-store baked,6,221,6,0,10.43,20.86,15.9,4.96
T1590929-13879,2024-01-01,S0098,North,Columbus,InStore,VendorD,1590929,6,GiftCard,B00079,SKU-B00079-NPH2,Bakery,2,0,0,24.1,0,Cinnamon Roll,Cheese,4,9.32,5.46,0,0,Vendor baked,6,194,12,0,9.32,18.64,10.92,7.72
T1566030-13880,2024-10-21,S0040,Central,Cleveland,InStore,VendorC,1566030,5,Credit,B00139,SKU-B00139-DD0V,Bakery,4,0,0,14.2,0,Pita,Strawberry,12,6.73,4.95,0,0,Vendor baked,6,140,11,1,6.73,26.92,19.8,7.12
T1703380-13881,2024-03-08,S0003,South,Dallas,InStore,VendorD,1703380,6,Credit,B00092,SKU-B00092-QS8B,Bakery,2,0,0,4.2,0,Brioche,Blueberry,1,10.84,7.24,0,0,In-store baked,6,374,7,0,10.84,21.68,14.48,7.2
T1588556-13882,2024-08-16,S0106,East,Boston,Online,VendorA,1588556,5,Credit,B00174,SKU-B00174-ZPMB,Bakery,6,0,0,10.8,0,Focaccia,Cinnamon,1,4.75,,0,1,Vendor baked,1,363,16,0,4.75,28.5,16.26,12.24
T1322249-13883,2024-06-03,S0103,South,Charlotte,InStore,VendorC,1322249,6,Cash,B00160,SKU-B00160-0STX,Bakery,2,1,10,0.5,0,Cupcake,Cheese,6,2.2,1.52,0,0,In-store baked,7,286,8,0,1.98,3.96,3.04,0.92
T1357527-13884,2024-07-04,S0029,North,Chicago,InStore,LocalCoop,1357527,7,Credit,B00031,SKU-B00031-VLV6,Bakery,2,0,0,9.2,0,Brioche,Strawberry,4,5.78,3.27,1,1,In-store baked,1,145,12,0,5.78,11.56,6.54,5.02
T1831384-13885,2024-10-24,S0026,South,Charlotte,Delivery,LocalCoop,1831384,6,Credit,B00098,SKU-B00098-7H2L,Bakery,6,0,0,13.7,0,Cupcake,Plain,8,8.31,5.59,0,0,Vendor baked,2,290,14,0,8.31,49.86,33.54,16.32
T1246760-13886,2024-12-26,S0055,East,Philadelphia,InStore,VendorD,1246760,7,Credit,B00161,SKU-B00161-AJHS,Bakery,2,1,5,3.1,0,Sourdough Loaf,Maple,8,,3.43,0,0,In-store baked,5,215,12,0,4.25,8.5,6.86,1.64
T1286964-13887,2024-01-15,S0037,West,San Diego,InStore,VendorA,1286964,8,Cash,B00028,SKU-B00186-F9W7,Bakery,7,0,0,25.7,0,Pita,Lemon,4,6.32,5.03,0,0,In-store baked,4,488,15,0,6.32,44.24,35.21,9.03
T1018628-13888,2024-06-26,S0066,West,Las Vegas,InStore,VendorC,1018628,6,Debit,B00179,SKU-B00179-BOK6,Bakery,2,0,0,20.7,0,Croissant,Almond,8,5.24,3.76,0,1,Vendor baked,1,384,14,0,5.24,10.48,7.52,2.96
T1774554-13889,2024-03-31,S0035,South,Houston,InStore,RegionalFoods,1774554,3,Credit,B00112,SKU-B00112-IM3B,Bakery,1,0,0,9.8,1,Brioche,Raspberry,1,13.58,8.48,0,1,In-store baked,3,160,8,0,13.58,13.58,8.48,5.1
T1885873-13890,2024-12-14,S0015,North,Milwaukee,InStore,LocalCoop,1885873,8,Credit,B00187,SKU-B00187-NNU1,Bakery,3,0,0,2.8,1,Sandwich Bread,Pumpkin,4,3.97,2.38,0,0,In-store baked,6,230,9,0,3.97,11.91,7.14,4.77
T1702280-13891,2024-12-02,S0017,South,Atlanta,InStore,LocalCoop,1702280,4,Debit,B00172,SKU-B00034-Y8FY,Bakery,2,1,20,10.5,0,Donut,Strawberry,1,3.19,2.44,0,0,In-store baked,2,185,13,1,2.55,5.1,4.88,0.22
T1859026-13892,2024-06-14,S0059,East,Philadelphia,InStore,RegionalFoods,1859026,5,Debit,B00107,SKU-B00107-NH2F,Bakery,1,0,0,-3.4,0,Cookies,Raspberry,4,2.76,1.79,1,0,Vendor baked,5,133,14,2,2.76,2.76,1.79,0.97
T1427189-13893,2024-11-25,S0029,South,Atlanta,Online,VendorB,1427189,10,Cash,B00124,SKU-B00124-PSFX,Bakery,4,0,0,14.8,0,Croissant,Pumpkin,1,9.02,5.15,0,0,In-store baked,7,262,8,1,9.02,36.08,20.6,15.48
T1255312-13894,2024-05-17,S0026,North,Detroit,Pickup,VendorD,1255312,3,GiftCard,B00080,SKU-B00080-4HU7,Bakery,2,0,0,14.2,0,Donut,Vanilla,4,,2.61,0,0,Vendor baked,3,157,12,2,4.56,9.12,5.22,3.9
T1847425-13895,2024-04-14,S0112,North,Milwaukee,InStore,LocalCoop,1847425,10,Debit,B00094,SKU-B00107-NH2F,Bakery,3,0,0,32.7,1,Brioche,Vanilla,12,2.86,2.13,0,0,In-store baked,6,269,11,1,2.86,8.58,6.39,2.19
T1262741-13896,2024-03-03,S0044,West,Phoenix,InStore,VendorC,1262741,11,Credit,B00212,SKU-B00212-1P1U,Bakery,4,0,0,-3.0,1,Sandwich Bread,Raspberry,1,2.5,1.52,0,0,In-store baked,5,259,9,0,2.5,10.0,6.08,3.92
T1074741-13897,2024-02-29,S0060,South,Orlando,InStore,VendorB,1074741,9,Debit,B00104,SKU-B00104-CR43,Bakery,3,0,0,28.5,0,Pita,Cheese,1,4.8,3.67,0,0,In-store baked,6,346,9,0,4.8,14.4,11.01,3.39
T1423636-13898,2024-04-24,S0056,East,New York,InStore,NationalSupply,1423636,7,Cash,B00159,SKU-B00159-LGV8,Bakery,5,0,0,3.6,0,Cookies,Plain,8,7.55,6.03,0,0,In-store baked,7,304,8,0,7.55,37.75,30.15,7.6
T1264102-13899,2024-05-07,S0102,South,Houston,InStore,RegionalFoods,1264102,8,MobilePay,B00135,SKU-B00135-0C4E,Bakery,4,0,0,-5.4,0,Baguette,Pumpkin,1,6.32,3.79,0,0,In-store baked,5,149,14,1,6.32,25.28,15.16,10.12
T1625037-13900,2024-02-26,S0013,Central,Nashville,Online,VendorC,1625037,6,MobilePay,B00044,SKU-B00044-TTOO,Bakery,3,0,0,-0.1,0,Bagel,Maple,6,11.24,8.58,0,0,Vendor baked,4,330,7,0,11.24,33.72,25.74,7.98
T1258592-13901,2024-04-22,S0041,East,New York,InStore,VendorB,1258592,8,MobilePay,B00145,SKU-B00145-XCWP,Bakery,2,0,0,12.9,0,Sourdough Loaf,Vanilla,1,1.61,1.19,0,0,In-store baked,3,180,9,1,1.61,3.22,2.38,0.84
T1330554-13902,2024-10-14,S0011,South,Houston,InStore,LocalCoop,1330554,6,Credit,B00029,SKU-B00029-ASUB,Bakery,3,0,0,12.7,0,Brownie,Cinnamon,1,3.54,2.55,0,1,In-store baked,3,348,13,1,3.54,10.62,7.65,2.97
T1940871-13903,2024-09-30,S0077,South,Charlotte,InStore,LocalCoop,1940871,6,Credit,B00010,SKU-B00010-BC3X,Bakery,3,0,0,7.1,0,Sandwich Bread,Maple,8,1.51,1.14,0,1,Vendor baked,3,416,14,3,1.51,4.53,3.42,1.11
T1076051-13904,2024-06-18,S0119,West,Los Angeles,InStore,NationalSupply,1076051,7,Debit,B00176,SKU-B00176-2ZXE,Bakery,2,0,0,15.8,0,Cookies,Blueberry,6,7.24,5.67,0,0,Vendor baked,7,209,9,0,7.24,14.48,11.34,3.14
T1437288-13905,2024-11-27,S0002,South,Orlando,Online,VendorC,1437288,7,Cash,B00149,SKU-B00149-GHVO,Bakery,1,0,0,28.4,0,Cookies,Blueberry,6,6.86,5.48,0,0,In-store baked,7,227,13,0,6.86,6.86,5.48,1.38
T1452017-13906,2024-03-05,S0046,South,Orlando,Online,VendorD,1452017,9,Credit,B00134,SKU-B00134-LA7E,Bakery,3,1,20,10.5,0,Cupcake,Raspberry,4,9.96,5.54,1,0,In-store baked,4,168,15,0,7.97,23.91,16.62,7.29
T1562838-13907,2024-01-10,S0101,East,Philadelphia,Pickup,RegionalFoods,1562838,5,Credit,B00086,SKU-B00065-L31I,Bakery,3,0,0,4.0,0,Focaccia,Maple,12,10.4,7.98,0,1,Vendor baked,1,377,9,1,10.4,31.2,23.94,7.26
T1194929-13908,2024-08-16,S0008,Central,Cleveland,Pickup,VendorA,1194929,10,Credit,B00173,SKU-B00173-N4BR,Bakery,3,0,0,27.4,0,Cupcake,Strawberry,6,11.74,7.15,0,0,Vendor baked,5,235,9,0,11.74,35.22,21.45,13.77
T1077724-13909,2024-11-17,S0041,South,Houston,Online,VendorC,1077724,7,Debit,B00096,SKU-B00025-R0VY,Bakery,1,0,0,11.4,1,Donut,Maple,4,1.77,1.34,0,0,In-store baked,5,472,13,1,1.77,1.77,1.34,0.43
T1115951-13910,2024-12-12,S0002,West,Las Vegas,InStore,RegionalFoods,1115951,5,Debit,B00009,SKU-B00009-85MW,Bakery,3,0,0,19.8,0,Baguette,Cinnamon,1,12.72,7.0,0,1,Vendor baked,2,279,14,0,12.72,38.16,21.0,17.16
T1956583-13911,2024-11-27,S0024,East,Pittsburgh,Pickup,VendorA,1956583,7,Credit,B00206,SKU-B00206-HAPX,Bakery,4,0,0,26.0,0,Donut,Lemon,12,4.74,2.86,0,0,Vendor baked,3,199,14,1,4.74,18.96,11.44,7.52
T1664477-13912,2024-08-18,S0115,West,Las Vegas,InStore,VendorC,1664477,8,Credit,B00177,SKU-B00177-40U6,Bakery,2,0,0,0.7,1,Donut,Maple,12,5.8,4.28,0,0,In-store baked,2,312,10,0,5.8,11.6,8.56,3.04
T1556196-13913,2024-05-29,S0055,North,Minneapolis,InStore,VendorC,1556196,6,Credit,B00199,SKU-B00199-KMCI,Bakery,3,0,0,13.0,0,Sandwich Bread,Blueberry,1,1.72,1.13,0,0,In-store baked,3,378,13,0,1.72,5.16,3.39,1.77
T1732678-13914,2024-05-08,S0074,West,Los Angeles,InStore,VendorB,1732678,5,MobilePay,B00140,SKU-B00140-6MQP,Bakery,4,0,0,1.5,0,Brioche,Cinnamon,2,7.58,5.91,0,0,In-store baked,2,181,15,0,7.58,30.32,23.64,6.68
T1359823-13915,2024-05-16,S0094,East,Boston,InStore,VendorA,1359823,4,Cash,B00113,SKU-B00024-HPHZ,Bakery,2,0,0,2.8,0,Muffin,Lemon,1,4.64,2.95,0,0,In-store baked,7,239,8,0,4.64,9.28,5.9,3.38
T1562279-13916,2024-07-08,S0016,North,Milwaukee,InStore,VendorD,1562279,9,Credit,B00035,SKU-B00085-A7VY,Bakery,3,0,0,36.7,0,Cake Slice,Strawberry,4,9.85,5.81,1,0,In-store baked,3,66,9,0,9.85,29.55,17.43,12.12
T1786899-13917,2024-09-29,S0086,South,Houston,Online,VendorC,1786899,10,Debit,B00098,SKU-B00098-7H2L,Bakery,2,1,20,5.0,1,Brownie,Cheese,2,12.74,9.3,1,0,Vendor baked,6,108,12,0,10.19,20.38,18.6,1.78
T1355154-13918,2024-09-05,S0060,East,New York,Online,LocalCoop,1355154,8,Cash,B00129,SKU-B00129-PLBQ,Bakery,3,0,0,21.6,0,Tortilla Pack,Cheese,2,11.26,8.37,0,0,In-store baked,7,413,7,0,11.26,33.78,25.11,8.67
T1475631-13919,2024-01-12,S0082,South,Atlanta,InStore,RegionalFoods,1475631,5,Credit,B00075,SKU-B00053-3Y8I,Bakery,1,0,0,17.5,0,Cookies,Strawberry,1,9.77,7.81,0,1,In-store baked,3,266,13,0,9.77,9.77,7.81,1.96
T1118447-13920,2024-01-15,S0097,East,Baltimore,InStore,VendorC,1118447,9,Credit,B00015,SKU-B00015-786T,Bakery,1,0,0,2.5,0,Cake Slice,Strawberry,6,4.87,,0,1,In-store baked,1,233,10,1,4.87,4.87,3.85,1.02
T1361059-13921,2024-10-17,S0014,North,Detroit,InStore,VendorD,1361059,10,MobilePay,B00182,SKU-B00182-0AP0,Bakery,1,0,0,11.5,0,Pita,Chocolate,1,6.35,4.2,0,0,In-store baked,2,304,7,1,6.35,6.35,4.2,2.15
T1830086-13922,2024-05-29,S0063,West,San Diego,Pickup,NationalSupply,1830086,10,Credit,B00192,SKU-B00192-BQHT,Bakery,7,1,20,2.6,0,Sandwich Bread,Blueberry,1,4.3,2.58,0,0,Vendor baked,5,340,11,0,3.44,24.08,18.06,6.02
T1485666-13923,2024-10-26,S0014,South,Dallas,Online,VendorD,1485666,4,Credit,B00183,SKU-B00183-M39L,Bakery,5,0,0,22.9,1,Cupcake,Lemon,1,2.11,1.31,0,0,In-store baked,4,266,14,0,2.11,10.55,6.55,4.0
T1626315-13924,2024-04-07,S0015,Central,Cleveland,InStore,LocalCoop,1626315,6,Cash,B00054,SKU-B00054-VHAT,Bakery,2,0,0,-6.8,1,Bagel,Cheese,4,7.63,4.36,0,1,Vendor baked,2,296,5,0,7.63,15.26,8.72,6.54
T1406658-13925,2024-06-02,S0015,North,Milwaukee,InStore,VendorC,1406658,9,Credit,B00213,SKU-B00213-6YPK,Bakery,3,1,5,24.4,1,Cake Slice,Plain,12,6.76,4.14,0,1,In-store baked,2,97,7,0,6.42,19.26,12.42,6.84
T1777987-13926,2024-04-15,S0079,West,Las Vegas,Pickup,VendorC,1777987,9,Cash,B00218,SKU-B00218-D9E9,Bakery,2,0,0,24.3,0,Muffin,Maple,6,4.56,2.98,0,0,In-store baked,6,381,12,0,4.56,9.12,5.96,3.16
T1566577-13927,2024-02-07,S0084,South,Orlando,Online,NationalSupply,1566577,8,Cash,B00082,SKU-B00082-FUA4,Bakery,5,0,0,7.0,0,Sandwich Bread,Pumpkin,2,5.06,3.6,0,1,In-store baked,2,266,10,0,5.06,25.3,18.0,7.3
T1141148-13928,2024-08-24,S0037,Central,Denver,InStore,VendorA,1141148,4,MobilePay,B00139,SKU-B00139-DD0V,Bakery,1,0,0,28.1,1,Donut,Cheese,12,6.74,3.93,0,0,Vendor baked,2,211,9,1,6.74,6.74,3.93,2.81
T1320343-13929,2024-04-07,S0062,Central,Denver,InStore,VendorC,1320343,8,Credit,B00199,SKU-B00199-KMCI,Bakery,1,1,25,12.2,1,Brownie,Plain,1,3.8,2.2,0,0,In-store baked,7,270,6,0,2.85,2.85,2.2,0.65
T1593824-13930,2024-05-26,S0053,West,Los Angeles,Online,VendorC,1593824,3,Credit,B00137,SKU-B00137-G4PK,Bakery,5,0,0,17.3,1,Cookies,Blueberry,8,11.32,9.06,0,1,Vendor baked,3,398,12,0,11.32,56.6,45.3,11.3
T1905644-13931,2024-03-28,S0005,North,Columbus,InStore,VendorA,1905644,6,Credit,B00107,SKU-B00107-NH2F,Bakery,2,0,0,24.9,0,Cupcake,Strawberry,12,3.55,2.59,0,0,Vendor baked,2,211,6,0,3.55,7.1,5.18,1.92
T1781507-13932,2024-07-29,S0033,East,Baltimore,InStore,NationalSupply,1781507,12,Cash,B00042,SKU-B00042-GHKV,Bakery,3,0,0,14.8,0,Cake Slice,Lemon,12,5.73,3.88,0,0,Vendor baked,5,185,14,3,5.73,17.19,11.64,5.55
T1353118-13933,2024-07-10,S0063,West,San Jose,Delivery,NationalSupply,1353118,5,GiftCard,B00164,SKU-B00164-PC5T,Bakery,3,0,0,0.9,0,Focaccia,Strawberry,8,12.45,7.16,0,0,In-store baked,2,216,9,0,12.45,37.35,21.48,15.87
T1944947-13934,2024-04-03,S0074,East,Philadelphia,InStore,LocalCoop,1944947,10,Credit,B00187,SKU-B00187-NNU1,Bakery,4,0,0,29.8,0,Focaccia,Lemon,12,7.98,5.39,0,0,Vendor baked,7,518,16,1,7.98,31.92,21.56,10.36
T1082587-13935,2024-01-20,S0082,South,Houston,InStore,VendorD,1082587,6,Debit,B00127,SKU-B00127-HQ8Y,Bakery,4,0,0,20.0,1,Sourdough Loaf,Cheese,4,10.76,6.56,0,0,Vendor baked,5,201,10,0,10.76,43.04,26.24,16.8
T1822180-13936,2024-01-18,S0045,South,Atlanta,InStore,RegionalFoods,1822180,9,Cash,B00163,SKU-B00163-UCMQ,Bakery,2,0,0,18.2,0,Cinnamon Roll,Lemon,6,9.54,6.54,0,1,Vendor baked,3,246,14,1,9.54,19.08,13.08,6.0
T1120960-13937,2024-03-22,S0029,West,Las Vegas,Pickup,VendorA,1120960,6,Credit,B00061,SKU-B00061-2JDA,Bakery,3,0,0,9.4,0,Focaccia,Strawberry,6,7.54,4.36,0,0,In-store baked,2,373,11,0,7.54,22.62,13.08,9.54
T1634888-13938,2024-12-04,S0071,West,Phoenix,Online,RegionalFoods,1634888,6,Cash,B00015,SKU-B00015-786T,Bakery,2,0,0,16.8,0,Muffin,Raspberry,2,3.55,2.0,0,0,In-store baked,5,339,13,1,3.55,7.1,4.0,3.1
T1608494-13939,2024-10-11,S0019,South,Orlando,InStore,VendorA,1608494,6,Credit,B00216,SKU-B00216-5P9W,Bakery,3,1,25,31.2,0,Pita,Chocolate,2,8.06,5.38,0,0,In-store baked,5,212,11,0,6.04,18.12,16.14,1.98
T1044512-13940,2024-07-11,S0036,North,Milwaukee,InStore,VendorB,1044512,7,MobilePay,B00077,SKU-B00077-IVF7,Bakery,6,0,0,-6.0,0,Muffin,Lemon,1,2.89,2.07,0,0,In-store baked,6,249,19,0,2.89,17.34,12.42,4.92
